state_dropped,coef,se,pval,ci_lower,ci_upper,nobs,r2_within,full_sample_coef,full_sample_se,full_sample_pval,full_sample_ci_lower,full_sample_ci_upper,coef_change,abs_coef_change,sign_flip,policy,outcome
NV,-0.13246390248340442,0.05776027017389599,0.022427584125744637,-0.24567403202424054,-0.01925377294256829,407,0.15635660125164352,-0.13654840010534738,0.058022983649554986,0.01915298710123836,-0.2502734480584752,-0.022823352152219617,0.004084497621942962,0.004084497621942962,False,overall_days,inflow_rate
NY,-0.1053607821008411,0.05265295661177256,0.04616856616059417,-0.20856057705991532,-0.002160987141766893,407,0.10702951038054065,-0.13654840010534738,0.058022983649554986,0.01915298710123836,-0.2502734480584752,-0.022823352152219617,0.031187618004506285,0.031187618004506285,False,overall_days,inflow_rate
OH,-0.1403873488762511,0.05864960767860091,0.017213233692884078,-0.2553405799263089,-0.025434117826193314,407,0.14263137514828295,-0.13654840010534738,0.058022983649554986,0.01915298710123836,-0.2502734480584752,-0.022823352152219617,-0.0038389487709037107,0.0038389487709037107,False,overall_days,inflow_rate
OK,-0.14093369830006008,0.05841620069604685,0.01635966816258594,-0.2554294516643119,-0.02643794493580827,407,0.14244047062222553,-0.13654840010534738,0.058022983649554986,0.01915298710123836,-0.2502734480584752,-0.022823352152219617,-0.0043852981947127,0.0043852981947127,False,overall_days,inflow_rate
OR,-0.12641087335791393,0.05926753079867491,0.03363749213637646,-0.24257523372331674,-0.0102465129925111,407,0.1327904395164341,-0.13654840010534738,0.058022983649554986,0.01915298710123836,-0.2502734480584752,-0.022823352152219617,0.010137526747433456,0.010137526747433456,False,overall_days,inflow_rate
PA,-0.13735756521104694,0.0582312324646282,0.018888023236014906,-0.2514907808417182,-0.023224349580375683,407,0.14015542757720323,-0.13654840010534738,0.058022983649554986,0.01915298710123836,-0.2502734480584752,-0.022823352152219617,-0.0008091651056995608,0.0008091651056995608,False,overall_days,inflow_rate
PR,-0.13341688131294388,0.05761721284875413,0.02116415716932485,-0.24634661849650197,-0.020487144129385793,408,0.1433052999669887,-0.13654840010534738,0.058022983649554986,0.01915298710123836,-0.2502734480584752,-0.022823352152219617,0.0031315187924035037,0.0031315187924035037,False,overall_days,inflow_rate
RI,-0.13675324340357253,0.05822027813786335,0.019391282566193047,-0.2508649885537847,-0.022641498253360356,407,0.14192836314643353,-0.13654840010534738,0.058022983649554986,0.01915298710123836,-0.2502734480584752,-0.022823352152219617,-0.00020484329822514913,0.00020484329822514913,False,overall_days,inflow_rate
SC,-0.13704301102586816,0.05832631480592298,0.019355560108919034,-0.2513625880454772,-0.02272343400625912,407,0.13931693084993935,-0.13654840010534738,0.058022983649554986,0.01915298710123836,-0.2502734480584752,-0.022823352152219617,-0.0004946109205207772,0.0004946109205207772,False,overall_days,inflow_rate
SD,-0.1317888424064812,0.05776904702730716,0.02313750307462681,-0.24501617458000324,-0.01856151023295917,407,0.14001790594285501,-0.13654840010534738,0.058022983649554986,0.01915298710123836,-0.2502734480584752,-0.022823352152219617,0.004759557698866185,0.004759557698866185,False,overall_days,inflow_rate
TN,-0.13774901040265197,0.05828537892305669,0.018662676576586046,-0.2519883530918431,-0.023509667713460858,407,0.13931228064135948,-0.13654840010534738,0.058022983649554986,0.01915298710123836,-0.2502734480584752,-0.022823352152219617,-0.0012006102973045885,0.0012006102973045885,False,overall_days,inflow_rate
TX,-0.13301181715749275,0.059459125717055875,0.025920853220672724,-0.24955170356292228,-0.016471930752063227,407,0.13158092101345542,-0.13654840010534738,0.058022983649554986,0.01915298710123836,-0.2502734480584752,-0.022823352152219617,0.0035365829478546384,0.0035365829478546384,False,overall_days,inflow_rate
UT,-0.1404468151767448,0.058104465362325365,0.016159398765474897,-0.2543315672869025,-0.02656206306658708,407,0.14365973188036596,-0.13654840010534738,0.058022983649554986,0.01915298710123836,-0.2502734480584752,-0.022823352152219617,-0.003898415071397404,0.003898415071397404,False,overall_days,inflow_rate
VA,-0.13681458476925643,0.058216936860783386,0.019330473333595277,-0.25091978101639184,-0.022709388522120996,407,0.13954069169379557,-0.13654840010534738,0.058022983649554986,0.01915298710123836,-0.2502734480584752,-0.022823352152219617,-0.0002661846639090415,0.0002661846639090415,False,overall_days,inflow_rate
VT,-0.13637048348029973,0.0603814739427084,0.02453789014704344,-0.2547181724080082,-0.01802279455259126,407,0.13557784366764125,-0.13654840010534738,0.058022983649554986,0.01915298710123836,-0.2502734480584752,-0.022823352152219617,0.0001779166250476527,0.0001779166250476527,False,overall_days,inflow_rate
WA,-0.13386588106254954,0.06207937392667368,0.03174369446142489,-0.25554145395883,-0.01219030816626912,407,0.13641635728611756,-0.13654840010534738,0.058022983649554986,0.01915298710123836,-0.2502734480584752,-0.022823352152219617,0.002682519042797843,0.002682519042797843,False,overall_days,inflow_rate
WI,-0.13719149514933895,0.0582893122491365,0.019149922205145886,-0.25143854715764646,-0.022944443141031418,407,0.1400390995438081,-0.13654840010534738,0.058022983649554986,0.01915298710123836,-0.2502734480584752,-0.022823352152219617,-0.0006430950439915706,0.0006430950439915706,False,overall_days,inflow_rate
WV,-0.13709103071705483,0.05814486559083275,0.018942174872862427,-0.251054967275087,-0.023127094159022657,407,0.1417829859259111,-0.13654840010534738,0.058022983649554986,0.01915298710123836,-0.2502734480584752,-0.022823352152219617,-0.0005426306117074509,0.0005426306117074509,False,overall_days,inflow_rate
WY,-0.1392208417614766,0.058349524289331954,0.01757088681124408,-0.25358590936856723,-0.02485577415438596,407,0.14620324140697927,-0.13654840010534738,0.058022983649554986,0.01915298710123836,-0.2502734480584752,-0.022823352152219617,-0.002672441656129204,0.002672441656129204,False,overall_days,inflow_rate
