state_dropped,coef,se,pval,ci_lower,ci_upper,nobs,r2_within,full_sample_coef,full_sample_se,full_sample_pval,full_sample_ci_lower,full_sample_ci_upper,coef_change,abs_coef_change,sign_flip,policy,outcome
OK,-15.47255875672013,4.7368370199934935,0.0011981191333334529,-24.756759315907377,-6.188358197532882,407,0.08276706111032539,-15.517896675913319,4.6474737896895055,0.0009305156135575032,-24.62694530370475,-6.408848048121888,0.04533791919318908,0.04533791919318908,False,share_moratorium_intensity,exit_rate
OR,-15.091571385074593,4.6255685821256405,0.0012137708511335,-24.157685806040845,-6.025456964108338,407,0.07855788584224566,-15.517896675913319,4.6474737896895055,0.0009305156135575032,-24.62694530370475,-6.408848048121888,0.42632529083872583,0.42632529083872583,False,share_moratorium_intensity,exit_rate
PA,-15.626415386050146,4.702314127424749,0.0009853006024302946,-24.842951075802652,-6.409879696297638,407,0.08515936288672588,-15.517896675913319,4.6474737896895055,0.0009305156135575032,-24.62694530370475,-6.408848048121888,-0.10851871013682768,0.10851871013682768,False,share_moratorium_intensity,exit_rate
PR,-15.389224464630088,4.716063700703568,0.0012113335554466698,-24.63270931800908,-6.145739611251095,408,0.08472037539577448,-15.517896675913319,4.6474737896895055,0.0009305156135575032,-24.62694530370475,-6.408848048121888,0.1286722112832308,0.1286722112832308,False,share_moratorium_intensity,exit_rate
RI,-16.061207848493876,4.736640659130872,0.0007773197091640593,-25.345023540390386,-6.777392156597367,407,0.08723352717704769,-15.517896675913319,4.6474737896895055,0.0009305156135575032,-24.62694530370475,-6.408848048121888,-0.5433111725805571,0.5433111725805571,False,share_moratorium_intensity,exit_rate
SC,-15.475497186669042,4.675616499354221,0.0010318126200228317,-24.639705525403315,-6.311288847934769,407,0.08481489309066637,-15.517896675913319,4.6474737896895055,0.0009305156135575032,-24.62694530370475,-6.408848048121888,0.04239948924427672,0.04239948924427672,False,share_moratorium_intensity,exit_rate
SD,-15.356407218700731,4.717775671108592,0.0012458528783487743,-24.603247534073574,-6.10956690332789,407,0.08044305202234103,-15.517896675913319,4.6474737896895055,0.0009305156135575032,-24.62694530370475,-6.408848048121888,0.16148945721258734,0.16148945721258734,False,share_moratorium_intensity,exit_rate
TN,-15.73573240651793,4.74866308687662,0.0010180112177213818,-25.043112056796105,-6.428352756239754,407,0.08536331723627855,-15.517896675913319,4.6474737896895055,0.0009305156135575032,-24.62694530370475,-6.408848048121888,-0.2178357306046106,0.2178357306046106,False,share_moratorium_intensity,exit_rate
TX,-15.672762159225906,4.773033960632074,0.0011295383543055149,-25.027908722064772,-6.317615596387041,407,0.10976636653358485,-15.517896675913319,4.6474737896895055,0.0009305156135575032,-24.62694530370475,-6.408848048121888,-0.15486548331258732,0.15486548331258732,False,share_moratorium_intensity,exit_rate
UT,-16.008199220621776,4.657922008435169,0.0006603967562786028,-25.13772635715471,-6.878672084088844,407,0.09152062432765584,-15.517896675913319,4.6474737896895055,0.0009305156135575032,-24.62694530370475,-6.408848048121888,-0.4903025447084577,0.4903025447084577,False,share_moratorium_intensity,exit_rate
VA,-15.60077510931942,4.711096271419872,0.0010258798874354103,-24.834523801302367,-6.36702641733647,407,0.08610120747671579,-15.517896675913319,4.6474737896895055,0.0009305156135575032,-24.62694530370475,-6.408848048121888,-0.08287843340610124,0.08287843340610124,False,share_moratorium_intensity,exit_rate
VT,-14.695899310399758,4.527336471938664,0.0012845832227341702,-23.56947879539954,-5.822319825399976,407,0.07632536152357483,-15.517896675913319,4.6474737896895055,0.0009305156135575032,-24.62694530370475,-6.408848048121888,0.8219973655135604,0.8219973655135604,False,share_moratorium_intensity,exit_rate
WA,-15.408708334586375,4.958424534270933,0.002042405636031308,-25.127220421757404,-5.690196247415347,407,0.0802181679696401,-15.517896675913319,4.6474737896895055,0.0009305156135575032,-24.62694530370475,-6.408848048121888,0.10918834132694322,0.10918834132694322,False,share_moratorium_intensity,exit_rate
WI,-15.489700811180617,4.690773192507422,0.0010595372579367268,-24.683616268495165,-6.295785353866071,407,0.08535177757915857,-15.517896675913319,4.6474737896895055,0.0009305156135575032,-24.62694530370475,-6.408848048121888,0.028195864732701637,0.028195864732701637,False,share_moratorium_intensity,exit_rate
WV,-15.69924487591378,4.703290282849117,0.000935864713543122,-24.91769383029805,-6.480795921529511,407,0.09033661381699054,-15.517896675913319,4.6474737896895055,0.0009305156135575032,-24.62694530370475,-6.408848048121888,-0.18134820000046226,0.18134820000046226,False,share_moratorium_intensity,exit_rate
WY,-15.815728241346411,4.686835330454825,0.0008233925122029806,-25.001925489037866,-6.629530993654955,407,0.09252614926860836,-15.517896675913319,4.6474737896895055,0.0009305156135575032,-24.62694530370475,-6.408848048121888,-0.29783156543309275,0.29783156543309275,False,share_moratorium_intensity,exit_rate
